batter_name,Role,Amount,Team,Year,Player Origin,matches,total_runs,dismissals,balls_faced,batting_avg,batting_sr,boundary_pct,non_boundary_sr,spinner_runs,spinner_dismissals,spinner_balls_faced,spinner_batting_avg,spinner_batting_sr,spinner_boundary_pct,spinner_non_boundary_sr,pacer_runs,pacer_dismissals,pacer_balls_faced,pacer_batting_avg,pacer_batting_sr,pacer_boundary_pct,pacer_non_boundary_sr
Piyush Chawla,Bowler,67500000,Chennai Super Kings,2020,Indian,25,176,15,149,11.73,118.12,16.11%,54.40,38,1,29,38.00,131.03,13.79%,72.00,109,13,100,8.38,109.00,15.00%,48.24
Piyush Chawla,Bowler,24000000,Mumbai Indians,2021,Indian,25,176,15,149,11.73,118.12,16.11%,54.40,38,1,29,38.00,131.03,13.79%,72.00,109,13,100,8.38,109.00,15.00%,48.24
Prabhsimran Singh,Wicket Keeper,48000000,Kings XI Punjab,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prabhsimran Singh,Wicket Keeper,5500000,Kings XI Punjab,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prabhsimran Singh,Wicket Keeper,6000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pradeep Sangwan,All-Rounder,2000000,Gujarat Lions,2016,Indian,1,4,0,2,NA,200.00,50.00%,0.00,NA,NA,NA,NA,NA,NA,NA,4,0,2,NA,200.00,50.00%,0.00
Pradeep Sangwan,Bowler,15000000,Mumbai Indians,2018,Indian,1,4,0,2,NA,200.00,50.00%,0.00,NA,NA,NA,NA,NA,NA,NA,4,0,2,NA,200.00,50.00%,0.00
Pradeep Sangwan,All-Rounder,2000000,Gujarat Titans,2022,Indian,1,4,0,2,NA,200.00,50.00%,0.00,NA,NA,NA,NA,NA,NA,NA,4,0,2,NA,200.00,50.00%,0.00
Pragyan Ojha,Bowler,32500000,Mumbai Indians,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pragyan Ojha,Bowler,5000000,Mumbai Indians,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prasanth Padmanabhan,All-Rounder,1000000,Sunrisers Hyderabad,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prasanth Parameswaran,Bowler,3000000,Sunrisers Hyderabad,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prashant Chopra,Wicket Keeper,2000000,Rajasthan Royals,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prashant Solanki,Bowler,12000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prasidh Krishna,Bowler,100000000,Rajasthan Royals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pratham Singh,All-Rounder,1000000,Gujarat Lions,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pratham Singh,Batsman,2000000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pratyush Singh,All-Rounder,1000000,Chennai Super Kings,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pratyush Singh,All-Rounder,1000000,Delhi Daredevils,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praveen Dubey,All-Rounder,3500000,Royal Challengers Bangalore,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praveen Dubey,All-Rounder,1000000,Royal Challengers Bangalore,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praveen Kumar,Bowler,22000000,Sunrisers Hyderabad,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praveen Kumar,Bowler,35000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravin Dubey,All-Rounder,5000000,Delhi Capitals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravin Tambe,Bowler,1000000,Rajasthan Royals,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravin Tambe,Bowler,2000000,Gujarat Lions,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravin Tambe,Bowler,1000000,Sunrisers Hyderabad,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravin Tambe,Bowler,2000000,Kolkata Knight Riders,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prayas Ray Barman,All-Rounder,15000000,Royal Challengers Bangalore,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prerak Mankad,All-Rounder,2000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prince Balwant Rai Singh,All-Rounder,2000000,Mumbai Indians,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prithvi Raj Yarra,Bowler,2000000,Kolkata Knight Riders,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prithvi Shaw,Batsman,12000000,Delhi Daredevils,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Priyam Garg,Batsman,19000000,Sunrisers Hyderabad,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Priyam Garg,Batsman,2000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinton De Kock,Wicket Keeper,1500000,Sunrisers Hyderabad,2013,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinton De Kock,Wicket Keeper,35000000,Delhi Daredevils,2014,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinton De Kock,Wicket Keeper,28000000,Royal Challengers Bangalore,2018,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinton De Kock,Wicket Keeper,67500000,Lucknow Super Giants,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R Samarth,Batsman,2000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. Ashwin,All-Rounder,50000000,Rajasthan Royals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. Sai Kishore,Bowler,2000000,Chennai Super Kings,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. Sai Kishore,Bowler,30000000,Gujarat Titans,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. Sanjay Yadav,All-Rounder,1000000,Kolkata Knight Riders,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Ajay Tripathi,All-Rounder,1000000,Rising Pune Supergiant,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Buddhi,Batsman,2000000,Mumbai Indians,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Chahar,Bowler,1000000,Rising Pune Supergiant,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Chahar,Bowler,19000000,Mumbai Indians,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Chahar,Bowler,52500000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Sharma,Bowler,19000000,Delhi Daredevils,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Sharma,Bowler,3000000,Chennai Super Kings,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Shukla,Bowler,4000000,Delhi Daredevils,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Tewatia,All-Rounder,1000000,Rajasthan Royals,2014,Indian,1,16,1,13,16.00,123.08,7.69%,83.33,8,1,6,8.00,133.33,16.67%,40.00,NA,NA,NA,NA,NA,NA,NA
Rahul Tewatia,All-Rounder,2500000,Kings XI Punjab,2017,Indian,1,16,1,13,16.00,123.08,7.69%,83.33,8,1,6,8.00,133.33,16.67%,40.00,NA,NA,NA,NA,NA,NA,NA
Rahul Tewatia,All-Rounder,30000000,Delhi Daredevils,2018,Indian,1,16,1,13,16.00,123.08,7.69%,83.33,8,1,6,8.00,133.33,16.67%,40.00,NA,NA,NA,NA,NA,NA,NA
Rahul Tewatia,All-Rounder,90000000,Gujarat Titans,2022,Indian,1,16,1,13,16.00,123.08,7.69%,83.33,8,1,6,8.00,133.33,16.67%,40.00,NA,NA,NA,NA,NA,NA,NA
Rahul Tripathi,Batsman,34000000,Rajasthan Royals,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Tripathi,Batsman,6000000,Kolkata Knight Riders,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rahul Tripathi,Batsman,85000000,Sunrisers Hyderabad,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raj Angad Bawa,All-Rounder,20000000,Punjab Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajagopal Sathish,All-Rounder,2000000,Kolkata Knight Riders,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajat Bhatia,All-Rounder,17000000,Rajasthan Royals,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajat Bhatia,All-Rounder,6000000,Rising Pune Supergiant,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajat Patidar,Batsman,2000000,Royal Challengers Bangalore,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajvardhan Hangargekar,All-Rounder,15000000,Chennai Super Kings,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramandeep Singh,All-Rounder,2000000,Mumbai Indians,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramesh Kumar,Batsman,2000000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ranganath Vinay Kumar,Bowler,28000000,Kolkata Knight Riders,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ranganath Vinay Kumar,Bowler,10000000,Kolkata Knight Riders,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Khan Arman,Bowler,40000000,Sunrisers Hyderabad,2017,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Khan Arman,Bowler,90000000,Sunrisers Hyderabad,2018,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasikh Dar,Bowler,2000000,Mumbai Indians,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasikh Dar,Bowler,2000000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rassie Van Der Dussen,Batsman,10000000,Rajasthan Royals,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ravi Bishnoi,Bowler,20000000,Kings XI Punjab,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ravi Bopara,All-Rounder,10000000,Sunrisers Hyderabad,2015,Indian,66,1543,41,1173,37.63,131.54,13.81%,76.85,278,9,243,30.89,114.40,9.88%,73.06,704,24,488,29.33,144.26,18.03%,70.50
Ravi Rampaul,Bowler,21750000,Royal Challengers Bangalore,2013,Overseas,8,57,6,56,9.50,101.79,10.71%,58.00,10,2,7,5.00,142.86,14.29%,66.67,47,3,45,15.67,104.44,11.11%,62.50
Ravi Rampaul,Bowler,9000000,Royal Challengers Bangalore,2014,Overseas,8,57,6,56,9.50,101.79,10.71%,58.00,10,2,7,5.00,142.86,14.29%,66.67,47,3,45,15.67,104.44,11.11%,62.50
Ravichandran Ashwin,All-Rounder,76000000,Kings XI Punjab,2018,Overseas,27,232,13,228,17.85,101.75,11.40%,61.39,31,5,48,6.20,64.58,2.08%,57.45,165,8,142,20.62,116.20,14.08%,66.39
Ricky Bhui,Batsman,1000000,Sunrisers Hyderabad,2014,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Bhui,Batsman,2000000,Sunrisers Hyderabad,2018,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Ponting,Batsman,30000000,Mumbai Indians,2013,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Meredith,Bowler,80000000,Punjab Kings,2021,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Meredith,Bowler,10000000,Mumbai Indians,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rinku Singh,Batsman,1000000,Kings XI Punjab,2017,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rinku Singh,Batsman,8000000,Kolkata Knight Riders,2018,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rinku Singh,Batsman,5500000,Kolkata Knight Riders,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2021,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rishabh Pant,Wicket Keeper,19000000,Delhi Daredevils,2016,Indian,10,198,7,152,28.29,130.26,16.45%,67.72,87,2,59,43.50,147.46,18.64%,81.25,111,5,93,22.20,119.35,15.05%,59.49
Rishi Dhawan,All-Rounder,30000000,Kings XI Punjab,2014,Indian,17,154,7,137,22.00,112.41,12.41%,65.00,37,2,49,18.50,75.51,6.12%,50.00,93,4,69,23.25,134.78,14.49%,79.66
Rishi Dhawan,All-Rounder,5500000,Kolkata Knight Riders,2017,Indian,17,154,7,137,22.00,112.41,12.41%,65.00,37,2,49,18.50,75.51,6.12%,50.00,93,4,69,23.25,134.78,14.49%,79.66
Rishi Dhawan,All-Rounder,5500000,Punjab Kings,2022,Indian,17,154,7,137,22.00,112.41,12.41%,65.00,37,2,49,18.50,75.51,6.12%,50.00,93,4,69,23.25,134.78,14.49%,79.66
Riyan Parag,All-Rounder,2000000,Rajasthan Royals,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riyan Parag,All-Rounder,38000000,Rajasthan Royals,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robin Uthappa,Batsman,50000000,Kolkata Knight Riders,2014,Indian,62,1933,57,1476,33.91,130.96,17.55%,66.31,415,18,344,23.06,120.64,13.37%,68.79,1079,31,815,34.81,132.39,19.26%,61.85
Robin Uthappa,Batsman,64000000,Kolkata Knight Riders,2018,Indian,62,1933,57,1476,33.91,130.96,17.55%,66.31,415,18,344,23.06,120.64,13.37%,68.79,1079,31,815,34.81,132.39,19.26%,61.85
Robin Uthappa,Batsman,30000000,Rajasthan Royals,2020,Indian,62,1933,57,1476,33.91,130.96,17.55%,66.31,415,18,344,23.06,120.64,13.37%,68.79,1079,31,815,34.81,132.39,19.26%,61.85
Robin Uthappa,Batsman,20000000,Chennai Super Kings,2022,Indian,62,1933,57,1476,33.91,130.96,17.55%,66.31,415,18,344,23.06,120.64,13.37%,68.79,1079,31,815,34.81,132.39,19.26%,61.85
Romario Shepherd,All-Rounder,77500000,Sunrisers Hyderabad,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronit More,Bowler,1000000,Chennai Super Kings,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Taylor,Batsman,20000000,Delhi Daredevils,2014,Overseas,41,919,29,767,31.69,119.82,12.65%,70.30,204,5,208,40.80,98.08,8.17%,65.97,423,12,315,35.25,134.29,15.87%,72.08
Rovman Powell,All-Rounder,3000000,Kolkata Knight Riders,2017,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rovman Powell,Batsman,28000000,Delhi Capitals,2022,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rudra Pratap Singh,Bowler,30000000,Royal Challengers Bangalore,2013,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rudra Pratap Singh,Bowler,3000000,Rising Pune Supergiant,2016,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ruturaj Gaikwad,Batsman,2000000,Chennai Super Kings,2019,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan McLaren,Bowler,3750000,Kolkata Knight Riders,2013,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Ten Doeschate,All-Rounder,10000000,Kolkata Knight Riders,2014,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sachin Baby,Batsman,1000000,Royal Challengers Bangalore,2016,Indian,7,122,5,86,24.40,141.86,16.28%,77.78,20,1,22,20.00,90.91,4.55%,76.19,102,4,64,25.50,159.38,20.31%,78.43
Sachin Baby,Batsman,2000000,Sunrisers Hyderabad,2018,Indian,7,122,5,86,24.40,141.86,16.28%,77.78,20,1,22,20.00,90.91,4.55%,76.19,102,4,64,25.50,159.38,20.31%,78.43
Sachin Baby,Batsman,2000000,Royal Challengers Bangalore,2021,Indian,7,122,5,86,24.40,141.86,16.28%,77.78,20,1,22,20.00,90.91,4.55%,76.19,102,4,64,25.50,159.38,20.31%,78.43
Sachin Rana,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sachithra Senanayaka,All-Rounder,46875000,Kolkata Knight Riders,2013,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sagar Trivedi,All-Rounder,1000000,Rajasthan Royals,2015,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Billings,Wicket Keeper,3000000,Delhi Daredevils,2016,Overseas,51,911,42,689,21.69,132.22,14.08%,78.89,271,7,199,38.71,136.18,11.56%,91.48,304,21,258,14.48,117.83,13.18%,66.07
Sam Billings,Wicket Keeper,10000000,Chennai Super Kings,2018,Overseas,51,911,42,689,21.69,132.22,14.08%,78.89,271,7,199,38.71,136.18,11.56%,91.48,304,21,258,14.48,117.83,13.18%,66.07
Sam Billings,Wicket Keeper,20000000,Delhi Capitals,2021,Overseas,51,911,42,689,21.69,132.22,14.08%,78.89,271,7,199,38.71,136.18,11.56%,91.48,304,21,258,14.48,117.83,13.18%,66.07
Sam Billings,Wicket Keeper,20000000,Kolkata Knight Riders,2022,Overseas,51,911,42,689,21.69,132.22,14.08%,78.89,271,7,199,38.71,136.18,11.56%,91.48,304,21,258,14.48,117.83,13.18%,66.07
Sam Curran,All-Rounder,72000000,Kings XI Punjab,2019,Overseas,14,170,9,175,18.89,97.14,9.71%,59.49,19,0,24,NA,79.17,4.17%,65.22,78,8,81,9.75,96.30,9.88%,57.53
Sam Curran,All-Rounder,55000000,Chennai Super Kings,2020,Overseas,14,170,9,175,18.89,97.14,9.71%,59.49,19,0,24,NA,79.17,4.17%,65.22,78,8,81,9.75,96.30,9.88%,57.53
Samuel Badree,Bowler,3000000,Chennai Super Kings,2014,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samuel Badree,Bowler,5000000,Royal Challengers Bangalore,2016,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandeep Bavanaka,All-Rounder,2000000,Sunrisers Hyderabad,2020,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandeep Lamichhane,Bowler,2000000,Delhi Daredevils,2018,Overseas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandeep Sharma,Bowler,8500000,Kings XI Punjab,2014,Indian,10,20,1,30,20.00,66.67,3.33%,55.17,11,1,10,11.00,110.00,10.00%,77.78,8,0,18,NA,44.44,0.00%,44.44
Sandeep Sharma,Bowler,30000000,Sunrisers Hyderabad,2018,Indian,10,20,1,30,20.00,66.67,3.33%,55.17,11,1,10,11.00,110.00,10.00%,77.78,8,0,18,NA,44.44,0.00%,44.44
Sandeep Sharma,Bowler,5000000,Punjab Kings,2022,Indian,10,20,1,30,20.00,66.67,3.33%,55.17,11,1,10,11.00,110.00,10.00%,77.78,8,0,18,NA,44.44,0.00%,44.44
Sandeep Warrier,Bowler,1000000,Royal Challengers Bangalore,2014,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanjay Yadav,All-Rounder,2000000,Sunrisers Hyderabad,2020,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanjay Yadav,All-Rounder,5000000,Mumbai Indians,2022,Indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
